State,Year,Quarter,District,Insurance_Count,Insurance_Amount
maharashtra,2022,2,osmanabad,375,597547.0
maharashtra,2022,2,nagpur,5933,7435720.0
maharashtra,2022,2,buldhana,572,794419.0
maharashtra,2022,2,nashik,3745,5525097.0
maharashtra,2022,2,akola,383,557549.0
maharashtra,2022,2,yavatmal,457,708513.0
maharashtra,2022,2,aurangabad,1695,2140266.0
maharashtra,2022,2,amravati,1091,1483074.0
maharashtra,2022,2,washim,189,325669.0
maharashtra,2022,2,sangli,961,1712238.0
maharashtra,2022,2,gadchiroli,208,367660.0
maharashtra,2022,2,raigad,2914,4274798.0
maharashtra,2022,2,palghar,2860,3354545.0
maharashtra,2022,2,jalna,391,474300.0
maharashtra,2022,2,gondia,322,516395.0
maharashtra,2022,2,ahmednagar,1450,2250896.0
maharashtra,2022,2,pune,18712,24072589.0
maharashtra,2022,2,beed,613,796168.0
maharashtra,2022,2,satara,1252,1966860.0
maharashtra,2022,3,jalgaon,1406,2095347.0
maharashtra,2022,3,latur,1213,1560802.0
maharashtra,2022,3,thane,13402,15693837.0
maharashtra,2022,3,bhandara,512,774688.0
maharashtra,2022,3,nandurbar,278,560241.0
maharashtra,2022,3,chandrapur,1061,1571507.0
maharashtra,2022,3,kolhapur,1686,2611811.0
maharashtra,2022,3,solapur,2464,3354047.0
maharashtra,2022,3,mumbai,4339,4534700.0
maharashtra,2022,3,sindhudurg,440,698895.0
maharashtra,2022,3,dhule,610,843391.0
maharashtra,2022,3,wardha,430,631335.0
maharashtra,2022,3,parbhani,370,428203.0
maharashtra,2022,3,mumbai suburban,11136,11840245.0
maharashtra,2022,3,hingoli,225,300122.0
maharashtra,2022,3,ratnagiri,789,1244929.0
maharashtra,2022,3,nanded,1048,1231006.0
maharashtra,2022,3,osmanabad,456,676086.0
maharashtra,2022,3,nagpur,6993,8397314.0
maharashtra,2022,3,buldhana,734,935635.0
maharashtra,2022,3,nashik,4029,5861346.0
maharashtra,2022,3,akola,462,615704.0
maharashtra,2022,3,yavatmal,565,958314.0
maharashtra,2022,3,aurangabad,2318,2587715.0
maharashtra,2022,3,amravati,1337,1719713.0
maharashtra,2022,3,washim,255,310419.0
maharashtra,2022,3,sangli,965,1739650.0
maharashtra,2022,3,gadchiroli,249,456816.0
maharashtra,2022,3,raigad,3201,4376980.0
maharashtra,2022,3,palghar,3351,3849266.0
maharashtra,2022,3,jalna,524,533938.0
maharashtra,2022,3,gondia,408,655234.0
maharashtra,2022,3,ahmednagar,1880,2485064.0
maharashtra,2022,3,pune,19899,24823260.0
maharashtra,2022,3,beed,775,971755.0
maharashtra,2022,3,satara,1148,1905893.0
maharashtra,2022,4,jalgaon,1799,2793144.0
maharashtra,2022,4,latur,1372,1999046.0
maharashtra,2022,4,thane,20282,24614041.0
maharashtra,2022,4,bhandara,606,1107669.0
maharashtra,2022,4,nandurbar,424,893402.0
maharashtra,2022,4,chandrapur,1432,2406558.0
maharashtra,2022,4,kolhapur,2428,4332767.0
maharashtra,2022,4,solapur,3838,5560713.0
maharashtra,2022,4,mumbai,5857,6447594.0
maharashtra,2022,4,sindhudurg,604,1239446.0
maharashtra,2022,4,dhule,772,1171797.0
maharashtra,2022,4,wardha,989,1438515.0
maharashtra,2022,4,parbhani,513,758986.0
maharashtra,2022,4,mumbai suburban,16192,18884324.0
maharashtra,2022,4,hingoli,236,275612.0
maharashtra,2022,4,ratnagiri,978,1832093.0
maharashtra,2022,4,nanded,1376,1743570.0
maharashtra,2022,4,osmanabad,589,1129877.0
maharashtra,2022,4,nagpur,8811,11940400.0
maharashtra,2022,4,buldhana,860,1332394.0
maharashtra,2022,4,nashik,5371,8785824.0
maharashtra,2022,4,akola,629,1069007.0
maharashtra,2022,4,yavatmal,782,1415444.0
maharashtra,2022,4,aurangabad,2830,4070884.0
maharashtra,2022,4,amravati,1797,2746860.0
maharashtra,2022,4,washim,291,427885.0
maharashtra,2022,4,sangli,1236,2443988.0
maharashtra,2022,4,gadchiroli,305,471075.0
maharashtra,2022,4,raigad,5108,7544340.0
maharashtra,2022,4,palghar,4574,5754546.0
maharashtra,2022,4,jalna,637,922530.0
maharashtra,2022,4,gondia,494,839559.0
maharashtra,2022,4,ahmednagar,2341,3678152.0
maharashtra,2022,4,pune,27018,38292195.0
maharashtra,2022,4,beed,913,1405508.0
maharashtra,2022,4,satara,1616,3145903.0
maharashtra,2023,1,jalgaon,1420,2441608.0
maharashtra,2023,1,latur,1348,2103354.0
maharashtra,2023,1,thane,18419,23430698.0
maharashtra,2023,1,bhandara,537,1057884.0
maharashtra,2023,1,nandurbar,360,981702.0
maharashtra,2023,1,chandrapur,1457,2302074.0
maharashtra,2023,1,kolhapur,1873,3738802.0
maharashtra,2023,1,solapur,4226,5931789.0
maharashtra,2023,1,mumbai,5742,6476060.0
maharashtra,2023,1,sindhudurg,493,1022091.0
maharashtra,2023,1,dhule,570,1153188.0
maharashtra,2023,1,wardha,628,1177841.0
maharashtra,2023,1,parbhani,386,563749.0
maharashtra,2023,1,mumbai suburban,14976,17928673.0
maharashtra,2023,1,hingoli,229,350076.0
maharashtra,2023,1,ratnagiri,754,1255031.0
maharashtra,2023,1,nanded,1145,1805832.0
maharashtra,2023,1,osmanabad,455,1262791.0
maharashtra,2023,1,nagpur,8255,11655922.0
maharashtra,2023,1,buldhana,632,1271021.0
maharashtra,2023,1,nashik,4297,8048628.0
maharashtra,2023,1,akola,366,758230.0
maharashtra,2023,1,yavatmal,612,1173227.0
maharashtra,2023,1,aurangabad,2195,3540538.0
maharashtra,2023,1,amravati,1516,2526011.0
maharashtra,2023,1,washim,234,444798.0
maharashtra,2023,1,sangli,1036,2625284.0
maharashtra,2023,1,gadchiroli,284,513626.0
maharashtra,2023,1,raigad,4414,6867288.0
maharashtra,2023,1,palghar,3830,5308543.0
maharashtra,2023,1,jalna,441,704832.0
maharashtra,2023,1,gondia,457,791611.0
maharashtra,2023,1,ahmednagar,1659,3286610.0
maharashtra,2023,1,pune,24852,37388150.0
maharashtra,2023,1,beed,675,1414539.0
maharashtra,2023,1,satara,1401,3294147.0
maharashtra,2023,2,jalgaon,1226,2226295.0
maharashtra,2023,2,latur,1194,1819922.0
maharashtra,2023,2,thane,15403,20442020.0
maharashtra,2023,2,bhandara,469,802021.0
maharashtra,2023,2,nandurbar,332,913542.0
maharashtra,2023,2,chandrapur,1053,1771898.0
maharashtra,2023,2,kolhapur,1841,3816333.0
maharashtra,2023,2,solapur,3078,4848042.0
maharashtra,2023,2,mumbai,4859,6032079.0
maharashtra,2023,2,sindhudurg,489,1115441.0
maharashtra,2023,2,dhule,624,1158200.0
maharashtra,2023,2,wardha,525,878687.0
maharashtra,2023,2,parbhani,405,613279.0
maharashtra,2023,2,mumbai suburban,12717,15575502.0
maharashtra,2023,2,hingoli,203,348612.0
maharashtra,2023,2,ratnagiri,763,1464246.0
maharashtra,2023,2,nanded,1019,1524259.0
maharashtra,2023,2,osmanabad,511,1153510.0
maharashtra,2023,2,nagpur,6951,10373645.0
maharashtra,2023,2,buldhana,608,1162143.0
maharashtra,2023,2,nashik,4343,8234879.0
maharashtra,2023,2,akola,435,865486.0
maharashtra,2023,2,yavatmal,580,1081789.0
maharashtra,2023,2,aurangabad,2161,3446846.0
maharashtra,2023,2,amravati,1318,2292611.0
maharashtra,2023,2,washim,191,356151.0
maharashtra,2023,2,sangli,1056,2502814.0
maharashtra,2023,2,gadchiroli,290,638256.0
maharashtra,2023,2,raigad,4134,6846437.0
maharashtra,2023,2,palghar,3310,4531574.0
maharashtra,2023,2,jalna,490,760236.0
maharashtra,2023,2,gondia,392,725052.0
maharashtra,2023,2,ahmednagar,1801,3561394.0
maharashtra,2023,2,pune,25943,39373541.0
maharashtra,2023,2,beed,709,1259134.0
maharashtra,2023,2,satara,1331,2787523.0
maharashtra,2023,3,jalgaon,1417,2394037.0
maharashtra,2023,3,latur,1430,2135056.0
maharashtra,2023,3,thane,14544,18428928.0
maharashtra,2023,3,bhandara,578,900874.0
maharashtra,2023,3,nandurbar,389,915608.0
maharashtra,2023,3,chandrapur,1331,1883071.0
maharashtra,2023,3,kolhapur,1581,3133466.0
maharashtra,2023,3,solapur,3358,4879560.0
maharashtra,2023,3,mumbai,5009,5630520.0
maharashtra,2023,3,sindhudurg,510,956862.0
maharashtra,2023,3,dhule,676,1162868.0
maharashtra,2023,3,wardha,597,1052114.0
maharashtra,2023,3,parbhani,420,635394.0
maharashtra,2023,3,mumbai suburban,12754,14762376.0
maharashtra,2023,3,hingoli,251,399891.0
maharashtra,2023,3,ratnagiri,706,1215084.0
maharashtra,2023,3,nanded,1253,1701721.0
maharashtra,2023,3,osmanabad,514,1156504.0
maharashtra,2023,3,nagpur,8273,11430159.0
maharashtra,2023,3,buldhana,655,1151519.0
maharashtra,2023,3,nashik,4482,7981205.0
maharashtra,2023,3,akola,491,857322.0
maharashtra,2023,3,yavatmal,696,1341079.0
maharashtra,2023,3,aurangabad,2500,3718193.0
maharashtra,2023,3,amravati,1435,2346799.0
maharashtra,2023,3,washim,263,526567.0
maharashtra,2023,3,sangli,1029,2211346.0
maharashtra,2023,3,gadchiroli,313,616904.0
maharashtra,2023,3,raigad,3785,5770377.0
maharashtra,2023,3,palghar,3581,4781323.0
maharashtra,2023,3,jalna,548,672108.0
maharashtra,2023,3,gondia,488,801037.0
maharashtra,2023,3,ahmednagar,1897,3355239.0
maharashtra,2023,3,pune,25053,36210265.0
maharashtra,2023,3,beed,769,1345302.0
maharashtra,2023,3,satara,1296,2711204.0
maharashtra,2023,4,jalgaon,1948,3583868.0
maharashtra,2023,4,latur,1969,3121157.0
maharashtra,2023,4,thane,21339,28481783.0
maharashtra,2023,4,bhandara,663,1269421.0
maharashtra,2023,4,nandurbar,516,1225691.0
maharashtra,2023,4,chandrapur,1592,2759106.0
maharashtra,2023,4,kolhapur,2390,4985886.0
maharashtra,2023,4,solapur,4432,7196371.0
maharashtra,2023,4,mumbai,6225,7624827.0
maharashtra,2023,4,sindhudurg,660,1420214.0
maharashtra,2023,4,dhule,822,1554263.0
maharashtra,2023,4,wardha,823,1513676.0
maharashtra,2023,4,parbhani,556,838188.0
maharashtra,2023,4,mumbai suburban,18186,22723247.0
maharashtra,2023,4,hingoli,283,387855.0
maharashtra,2023,4,ratnagiri,927,1794192.0
maharashtra,2023,4,nanded,1610,2378336.0
maharashtra,2023,4,osmanabad,705,1595196.0
maharashtra,2023,4,nagpur,9371,14419994.0
maharashtra,2023,4,buldhana,801,1757324.0
maharashtra,2023,4,nashik,5985,11362400.0
maharashtra,2023,4,akola,647,1331384.0
maharashtra,2023,4,yavatmal,834,1834121.0
maharashtra,2023,4,aurangabad,3047,5151528.0
maharashtra,2023,4,amravati,1694,3398188.0
maharashtra,2023,4,washim,320,535754.0
maharashtra,2023,4,sangli,1461,3379771.0
maharashtra,2023,4,gadchiroli,374,771455.0
maharashtra,2023,4,raigad,5393,8827335.0
maharashtra,2023,4,palghar,4551,6750732.0
maharashtra,2023,4,jalna,669,1128517.0
maharashtra,2023,4,gondia,546,1128818.0
maharashtra,2023,4,ahmednagar,2629,5136599.0
maharashtra,2023,4,pune,30243,50492209.0
maharashtra,2023,4,beed,919,1773813.0
maharashtra,2023,4,satara,1838,4023895.0
maharashtra,2024,1,jalgaon,2206,3499806.0
maharashtra,2024,1,latur,2088,3047359.0
maharashtra,2024,1,thane,20270,27149287.0
maharashtra,2024,1,bhandara,798,1339902.0
maharashtra,2024,1,nandurbar,596,1182809.0
maharashtra,2024,1,chandrapur,2051,3295661.0
maharashtra,2024,1,kolhapur,2782,5195273.0
maharashtra,2024,1,solapur,6451,8799075.0
maharashtra,2024,1,mumbai,6902,8072969.0
maharashtra,2024,1,sindhudurg,684,1074607.0
maharashtra,2024,1,dhule,919,1801379.0
maharashtra,2024,1,wardha,881,1549274.0
maharashtra,2024,1,parbhani,685,864446.0
maharashtra,2024,1,mumbai suburban,17918,22557721.0
maharashtra,2024,1,hingoli,365,536593.0
maharashtra,2024,1,ratnagiri,910,1401746.0
maharashtra,2024,1,nanded,2073,2827888.0
maharashtra,2024,1,osmanabad,892,1642619.0
maharashtra,2024,1,nagpur,12679,18547241.0
maharashtra,2024,1,buldhana,1035,1923214.0
maharashtra,2024,1,nashik,6082,10946664.0
maharashtra,2024,1,akola,703,1214146.0
maharashtra,2024,1,yavatmal,1045,1883091.0
maharashtra,2024,1,aurangabad,3085,5183513.0
maharashtra,2024,1,amravati,2121,3648898.0
maharashtra,2024,1,washim,440,561670.0
maharashtra,2024,1,sangli,1741,3767769.0
maharashtra,2024,1,gadchiroli,445,827507.0
maharashtra,2024,1,raigad,5630,9088755.0
maharashtra,2024,1,palghar,5153,6750664.0
maharashtra,2024,1,jalna,791,1101195.0
maharashtra,2024,1,gondia,644,1225972.0
maharashtra,2024,1,ahmednagar,2920,4915817.0
maharashtra,2024,1,pune,31744,51048763.0
maharashtra,2024,1,beed,1122,1793345.0
maharashtra,2024,1,satara,2165,4458751.0
maharashtra,2024,2,jalgaon,1684,3206610.0
maharashtra,2024,2,latur,1616,2760460.0
maharashtra,2024,2,thane,15340,22859227.0
maharashtra,2024,2,bhandara,686,1190174.0
maharashtra,2024,2,nandurbar,512,1251964.0
maharashtra,2024,2,chandrapur,1603,2914944.0
maharashtra,2024,2,kolhapur,2431,4938425.0
maharashtra,2024,2,solapur,4497,7003235.0
maharashtra,2024,2,mumbai,5529,6816397.0
maharashtra,2024,2,sindhudurg,585,1176665.0
maharashtra,2024,2,dhule,750,1577436.0
maharashtra,2024,2,wardha,761,1522350.0
maharashtra,2024,2,parbhani,483,756207.0
maharashtra,2024,2,mumbai suburban,14014,18993290.0
maharashtra,2024,2,hingoli,266,336386.0
maharashtra,2024,2,ratnagiri,896,1617191.0
maharashtra,2024,2,nanded,1782,2592989.0
maharashtra,2024,2,osmanabad,698,1668209.0
maharashtra,2024,2,nagpur,9216,14835107.0
maharashtra,2024,2,buldhana,858,1571764.0
maharashtra,2024,2,nashik,5155,10375218.0
maharashtra,2024,2,akola,627,1158500.0
maharashtra,2024,2,yavatmal,900,1781562.0
maharashtra,2024,2,aurangabad,2560,4942594.0
maharashtra,2024,2,amravati,1675,3063105.0
maharashtra,2024,2,washim,318,427677.0
maharashtra,2024,2,sangli,1594,3749533.0
maharashtra,2024,2,gadchiroli,387,764855.0
maharashtra,2024,2,raigad,4523,8094573.0
maharashtra,2024,2,palghar,4467,6066744.0
maharashtra,2024,2,jalna,579,1007266.0
maharashtra,2024,2,gondia,558,999055.0
maharashtra,2024,2,ahmednagar,2365,4723275.0
maharashtra,2024,2,pune,26444,46956580.0
maharashtra,2024,2,beed,834,1534437.0
maharashtra,2024,2,satara,1740,3711042.0
maharashtra,2024,3,jalgaon,1888,3404538.0
maharashtra,2024,3,latur,1936,3126278.0
maharashtra,2024,3,thane,15453,22511361.0
maharashtra,2024,3,bhandara,759,1449424.0
maharashtra,2024,3,nandurbar,501,1218843.0
maharashtra,2024,3,chandrapur,1613,2893155.0
maharashtra,2024,3,kolhapur,2054,4166122.0
maharashtra,2024,3,solapur,4778,7310679.0
maharashtra,2024,3,mumbai,5295,6937984.0
maharashtra,2024,3,sindhudurg,589,1189042.0
maharashtra,2024,3,dhule,869,1745024.0
maharashtra,2024,3,wardha,797,1574837.0
maharashtra,2024,3,parbhani,579,877534.0
maharashtra,2024,3,mumbai suburban,13683,18789444.0
maharashtra,2024,3,hingoli,290,517008.0
maharashtra,2024,3,ratnagiri,793,1624976.0
maharashtra,2024,3,nanded,1930,2836909.0
maharashtra,2024,3,nagpur,9386,15106134.0
maharashtra,2024,3,dharashiv,656,1374683.0
maharashtra,2024,3,buldhana,908,1713323.0
maharashtra,2024,3,nashik,5353,10909003.0
maharashtra,2024,3,akola,654,1315207.0
maharashtra,2024,3,yavatmal,908,1818057.0
maharashtra,2024,3,amravati,1966,3514830.0
maharashtra,2024,3,washim,342,589220.0
maharashtra,2024,3,chhatrapati sambhaji nagar,2939,5591791.0
maharashtra,2024,3,sangli,1314,3325866.0
maharashtra,2024,3,gadchiroli,419,817606.0
maharashtra,2024,3,raigad,4361,7719446.0
maharashtra,2024,3,palghar,4237,5785705.0
maharashtra,2024,3,jalna,669,1006973.0
maharashtra,2024,3,gondia,513,906774.0
maharashtra,2024,3,ahmednagar,2483,5014892.0
maharashtra,2024,3,pune,26286,46687498.0
maharashtra,2024,3,beed,946,1951650.0
maharashtra,2024,3,satara,1629,3998136.0
maharashtra,2024,4,jalgaon,2788,4615655.0
maharashtra,2024,4,latur,2844,4049352.0
maharashtra,2024,4,thane,23491,31407984.0
maharashtra,2024,4,bhandara,920,1723303.0
maharashtra,2024,4,nandurbar,706,1549306.0
maharashtra,2024,4,chandrapur,2203,3765820.0
maharashtra,2024,4,kolhapur,3084,6368054.0
maharashtra,2024,4,solapur,5648,9035348.0
maharashtra,2024,4,mumbai,7238,9140646.0
maharashtra,2024,4,sindhudurg,794,1482047.0
maharashtra,2024,4,dhule,1207,2242986.0
maharashtra,2024,4,wardha,1039,1920185.0
maharashtra,2024,4,parbhani,771,1101788.0
maharashtra,2024,4,mumbai suburban,19612,25682802.0
maharashtra,2024,4,hingoli,484,711164.0
maharashtra,2024,4,ratnagiri,1190,2178701.0
maharashtra,2024,4,nanded,2405,3441595.0
maharashtra,2024,4,nagpur,12751,19445789.0
maharashtra,2024,4,dharashiv,985,2279375.0
maharashtra,2024,4,buldhana,1334,2368745.0
maharashtra,2024,4,nashik,7952,14806816.0
maharashtra,2024,4,akola,919,1690218.0
maharashtra,2024,4,yavatmal,1160,2417003.0
maharashtra,2024,4,amravati,2357,4092616.0
maharashtra,2024,4,washim,487,811884.0
maharashtra,2024,4,chhatrapati sambhaji nagar,4159,6915626.0
maharashtra,2024,4,sangli,1841,4305905.0
maharashtra,2024,4,gadchiroli,600,1126591.0
maharashtra,2024,4,raigad,6391,10673836.0
maharashtra,2024,4,palghar,5776,7706463.0
maharashtra,2024,4,jalna,1058,1447404.0
maharashtra,2024,4,gondia,800,1530770.0
maharashtra,2024,4,ahmednagar,3687,6591385.0
maharashtra,2024,4,pune,35259,60734341.0
maharashtra,2024,4,beed,1814,2451591.0
maharashtra,2024,4,satara,2324,5129617.0
manipur,2020,2,tamenglong,1,233.0
manipur,2020,2,chandel,1,231.0
manipur,2020,2,bishnupur,3,739.0
manipur,2020,2,imphal east,11,1757.0
manipur,2020,2,senapati,1,282.0
manipur,2020,2,churachandpur,7,2480.0
manipur,2020,2,thoubal,6,1406.0
manipur,2020,2,kakching,3,760.0
manipur,2020,2,tengnoupal,3,693.0
manipur,2020,2,ukhrul,3,688.0
manipur,2020,2,imphal west,16,3285.0
manipur,2020,3,kangpokpi,7,1221.0
manipur,2020,3,noney,2,1094.0
manipur,2020,3,imphal east,30,11791.0
manipur,2020,3,thoubal,4,265.0
manipur,2020,3,kakching,12,3715.0
manipur,2020,3,jiribam,5,1671.0
manipur,2020,3,ukhrul,4,1613.0
manipur,2020,3,tamenglong,2,314.0
manipur,2020,3,chandel,2,484.0
manipur,2020,3,bishnupur,12,4417.0
manipur,2020,3,senapati,1,33.0
manipur,2020,3,churachandpur,6,1293.0
manipur,2020,3,tengnoupal,2,871.0
manipur,2020,3,imphal west,45,16382.0
manipur,2020,4,kangpokpi,5,4999.0
manipur,2020,4,noney,1,33.0
manipur,2020,4,imphal east,20,12570.0
manipur,2020,4,thoubal,12,4525.0
manipur,2020,4,kakching,7,1931.0
manipur,2020,4,ukhrul,1,32.0
manipur,2020,4,tamenglong,1,3839.0
manipur,2020,4,chandel,2,1514.0
manipur,2020,4,bishnupur,5,626.0
manipur,2020,4,senapati,3,2586.0
manipur,2020,4,pherzawl,1,32.0
manipur,2020,4,churachandpur,12,7312.0
manipur,2020,4,tengnoupal,2,691.0
manipur,2020,4,imphal west,18,8367.0
manipur,2021,1,kangpokpi,11,17591.0
manipur,2021,1,imphal east,26,17048.0
manipur,2021,1,thoubal,10,1416.0
manipur,2021,1,kakching,4,1069.0
manipur,2021,1,jiribam,3,2330.0
manipur,2021,1,ukhrul,2,501.0
manipur,2021,1,tamenglong,1,33.0
manipur,2021,1,chandel,2,2766.0
manipur,2021,1,bishnupur,10,2215.0
manipur,2021,1,senapati,2,200.0
manipur,2021,1,pherzawl,1,33.0
manipur,2021,1,churachandpur,13,9829.0
manipur,2021,1,tengnoupal,5,4029.0
manipur,2021,1,imphal west,46,13194.0
manipur,2021,2,kangpokpi,9,5037.0
manipur,2021,2,chandel,2,1102.0
manipur,2021,2,bishnupur,7,1605.0
manipur,2021,2,noney,1,5525.0
manipur,2021,2,imphal east,36,19393.0
manipur,2021,2,senapati,1,47.0
manipur,2021,2,churachandpur,6,5240.0
manipur,2021,2,thoubal,7,2340.0
manipur,2021,2,kakching,6,1638.0
manipur,2021,2,tengnoupal,4,1439.0
manipur,2021,2,jiribam,3,513.0
manipur,2021,2,ukhrul,8,4637.0
manipur,2021,2,imphal west,37,32816.0
manipur,2021,3,tamenglong,1,2980.0
manipur,2021,3,kangpokpi,13,11469.0
manipur,2021,3,chandel,6,15891.0
manipur,2021,3,bishnupur,5,4107.0
manipur,2021,3,imphal east,26,20520.0
manipur,2021,3,senapati,1,47.0
manipur,2021,3,churachandpur,6,6302.0
manipur,2021,3,thoubal,5,7486.0
manipur,2021,3,kakching,4,191.0
manipur,2021,3,tengnoupal,7,25125.0
manipur,2021,3,jiribam,2,2153.0
manipur,2021,3,ukhrul,6,9998.0
manipur,2021,3,imphal west,29,26747.0
manipur,2021,4,kangpokpi,9,10192.0
manipur,2021,4,noney,2,1164.0
manipur,2021,4,imphal east,34,73197.0
manipur,2021,4,thoubal,9,18135.0
manipur,2021,4,kakching,7,2703.0
manipur,2021,4,jiribam,5,19606.0
manipur,2021,4,ukhrul,7,7055.0
manipur,2021,4,tamenglong,6,18621.0
manipur,2021,4,kamjong,2,1647.0
manipur,2021,4,chandel,1,943.0
manipur,2021,4,bishnupur,11,13163.0
manipur,2021,4,senapati,8,17318.0
manipur,2021,4,churachandpur,9,25252.0
manipur,2021,4,tengnoupal,4,5979.0
manipur,2021,4,imphal west,31,56814.0
manipur,2022,1,kangpokpi,14,44438.0
manipur,2022,1,noney,4,9577.0
manipur,2022,1,imphal east,26,91044.0
manipur,2022,1,thoubal,13,29017.0
manipur,2022,1,kakching,6,15769.0
manipur,2022,1,jiribam,7,18718.0
manipur,2022,1,ukhrul,9,27864.0
manipur,2022,1,tamenglong,7,20811.0
manipur,2022,1,chandel,6,14671.0
manipur,2022,1,bishnupur,18,36519.0
manipur,2022,1,senapati,4,5582.0
manipur,2022,1,churachandpur,19,67165.0
manipur,2022,1,tengnoupal,3,7549.0
manipur,2022,1,imphal west,41,129130.0
manipur,2022,2,tamenglong,2,5652.0
manipur,2022,2,kangpokpi,22,47192.0
manipur,2022,2,chandel,5,12340.0
manipur,2022,2,bishnupur,10,20861.0
manipur,2022,2,imphal east,55,133221.0
manipur,2022,2,senapati,4,21308.0
manipur,2022,2,churachandpur,18,54577.0
manipur,2022,2,thoubal,15,36232.0
manipur,2022,2,kakching,3,14840.0
manipur,2022,2,tengnoupal,9,18880.0
manipur,2022,2,jiribam,1,56.0
manipur,2022,2,ukhrul,5,8304.0
manipur,2022,2,imphal west,69,180186.0
manipur,2022,3,kangpokpi,16,35025.0
manipur,2022,3,noney,2,6939.0
manipur,2022,3,imphal east,40,90787.0
manipur,2022,3,thoubal,16,38591.0
manipur,2022,3,kakching,4,7791.0
manipur,2022,3,jiribam,9,23319.0
manipur,2022,3,ukhrul,7,14532.0
manipur,2022,3,tamenglong,4,8363.0
manipur,2022,3,kamjong,3,3406.0
manipur,2022,3,chandel,9,15705.0
manipur,2022,3,bishnupur,14,24160.0
manipur,2022,3,senapati,9,31489.0
manipur,2022,3,churachandpur,12,17773.0
manipur,2022,3,tengnoupal,4,6803.0
manipur,2022,3,imphal west,51,78530.0
manipur,2022,4,kangpokpi,16,44552.0
manipur,2022,4,noney,5,1597.0
manipur,2022,4,imphal east,42,88393.0
manipur,2022,4,thoubal,24,41743.0
manipur,2022,4,kakching,5,6022.0
manipur,2022,4,jiribam,10,32186.0
manipur,2022,4,ukhrul,11,28523.0
manipur,2022,4,tamenglong,2,460.0
manipur,2022,4,kamjong,1,7478.0
manipur,2022,4,chandel,6,10066.0
manipur,2022,4,bishnupur,19,62178.0
manipur,2022,4,senapati,5,7687.0
manipur,2022,4,churachandpur,36,71508.0
manipur,2022,4,tengnoupal,12,27609.0
manipur,2022,4,imphal west,77,190653.0
manipur,2023,1,kangpokpi,12,50757.0
manipur,2023,1,noney,2,1472.0
manipur,2023,1,imphal east,47,90627.0
manipur,2023,1,thoubal,10,23968.0
manipur,2023,1,kakching,4,19478.0
manipur,2023,1,jiribam,5,22938.0
manipur,2023,1,ukhrul,5,18296.0
manipur,2023,1,tamenglong,2,4125.0
manipur,2023,1,chandel,9,15346.0
